Contrato,Predicao_Fraude
322031578715,1
321980757715,0
322080246715,0
321989217715,1
321999881715,1
322070028715,1
321981764715,1
322054103715,0
322070680715,0
322086778715,0
321972149715,1
321968830715,0
322047871715,0
321987827715,1
322023088715,0
321968535715,0
322084969715,1
322037832715,1
322098183715,1
322022034715,0
321992802715,1
321947541715,1
322093777715,0
322025530715,1
322051395715,1
321972395715,1
322009412715,0
321986170715,1
322081154715,0
322001688715,1
322092584715,0
321985212715,0
321970857715,1
322080119715,1
322001863715,1
321985134715,1
321992362715,0
321984007715,0
322078813715,0
322011809715,1
322074958715,1
322023838715,0
321992047715,1
322006230715,1
322051590715,0
321992669715,1
322095129715,1
322001975715,0
321947210715,0
322044596715,1
321966921715,1
321956663715,1
322056781715,1
321958175715,1
321996509715,1
322043727715,1
321955462715,1
321977532715,0
322096099715,0
322048719715,0
321947276715,0
321981427715,0
321951286715,0
322004444715,0
322039255715,0
321992827715,1
322010346715,0
322099125715,1
321995976715,0
322080260715,1
322030644715,0
322004327715,0
321969109715,1
322051639715,0
322093340715,1
322014748715,1
322098720715,1
322085891715,1
322081198715,1
321979718715,0
322006405715,1
322039665715,1
321960052715,1
322001393715,1
321974572715,0
321999706715,1
322067028715,1
322066693715,1
322089998715,0
322047646715,1
322054475715,1
322021025715,1
321970936715,0
321980283715,1
321998538715,1
321961175715,0
322047009715,1
322075891715,1
322025022715,0
322090313715,1
322064551715,0
322050107715,1
321982725715,0
322030814715,0
321984927715,1
321951154715,1
322043977715,0
321949261715,1
321946080715,0
321966777715,1
322053739715,0
322047751715,1
322070523715,1
322087644715,1
321987849715,0
321989604715,1
322031391715,0
321952667715,1
321971147715,0
322084609715,1
322053019715,1
321956971715,1
322032861715,1
322020483715,1
322071625715,0
322051217715,1
322019934715,1
322071900715,0
322003171715,1
322015219715,1
322009401715,1
322089132715,1
321992743715,0
321946036715,1
322021713715,0
322085227715,0
322019008715,0
322057564715,1
322020630715,0
321973961715,0
322038946715,1
321959378715,1
322062554715,0
321991647715,0
322090838715,0
322012237715,1
322041593715,1
322036191715,1
322097368715,0
321999223715,1
321956257715,1
322055681715,1
322049476715,0
321967514715,0
321984340715,0
322034069715,1
322080843715,1
321971611715,0
321970916715,0
322097257715,0
321958399715,0
321988515715,0
322033345715,1
322020066715,0
321994935715,1
321983063715,1
322026743715,1
322021903715,1
321970052715,0
321947183715,1
321990820715,0
321949663715,1
322075887715,1
322051426715,1
322024124715,0
322029225715,1
321980378715,0
322068329715,1
322094994715,1
321993658715,0
321973065715,0
321957473715,1
322083068715,0
322066796715,1
322052118715,1
321984568715,1
322040027715,1
322048523715,0
321978075715,1
322046677715,1
322019623715,1
322049837715,1
321961172715,1
321952976715,1
321955175715,0
321960032715,1
321966261715,1
322087426715,0
322092879715,0
322042950715,0
322021875715,1
322033856715,1
322007246715,1
322000223715,1
322092268715,0
322079831715,0
322021603715,0
321970443715,1
322023457715,1
321952063715,0
322032373715,0
322013493715,0
322078445715,0
321976560715,1
322059176715,1
322006803715,1
322095602715,0
322037978715,0
322005003715,1
322060259715,0
321972014715,0
321969699715,1
322069592715,1
322030252715,1
321949918715,1
322073060715,1
321987497715,1
321966214715,0
321957808715,1
322013362715,1
321956823715,0
322008905715,0
321995015715,0
321991942715,0
321974342715,1
321977204715,1
321965182715,0
321974999715,1
322035879715,0
321954232715,1
322002994715,1
322007732715,0
321985560715,0
322092942715,1
322042886715,0
322071641715,0
322082680715,0
322026821715,1
321996005715,1
321953192715,1
321973929715,1
322005338715,0
321958257715,0
322031338715,1
322094810715,1
322086181715,0
321946351715,1
321976344715,1
321992038715,0
322049458715,1
322019028715,1
322027294715,0
321984552715,1
322050018715,1
322075176715,0
322060541715,1
321967343715,0
321948902715,1
322040696715,1
321989087715,1
322093709715,0
322095960715,0
322017927715,0
321994056715,0
321990327715,0
321947398715,1
321990146715,1
322037862715,0
322017931715,1
322040822715,1
321977980715,0
322020374715,0
322097692715,0
322048594715,1
321990637715,1
322064719715,0
322050216715,1
321968119715,1
321964910715,0
321980970715,1
322003607715,1
321974596715,1
322059582715,1
322021766715,0
322039653715,1
321946924715,1
321997940715,0
321999415715,0
321981548715,1
322002455715,1
321987686715,0
322094295715,0
322040704715,1
321988967715,0
321975227715,0
321996199715,0
322088278715,0
321955797715,1
321962435715,1
321975933715,1
322006684715,1
322071020715,1
322048272715,0
321982941715,0
322014340715,0
322090071715,1
322019789715,0
322021505715,1
321969252715,1
321967610715,0
322097660715,0
321989633715,0
322059178715,0
322042448715,1
321992919715,1
322087961715,1
321995037715,1
321976598715,1
321960738715,1
322098306715,0
322011697715,1
321976315715,1
321953452715,1
321946021715,1
321976610715,0
322020760715,1
322043444715,1
322053775715,0
322001913715,1
321959222715,0
322068770715,0
322096642715,1
322053986715,1
321982792715,0
321991003715,1
322069866715,1
322050441715,1
322069361715,0
322078377715,1
322033316715,0
321992842715,1
321950442715,1
322093308715,0
322055502715,1
322049957715,0
322035556715,0
321954605715,1
322046600715,0
322042621715,1
321971389715,1
321953564715,0
322060124715,1
322048425715,1
322002484715,1
321986519715,1
321969222715,1
322063826715,1
322086104715,1
322008494715,1
322019767715,0
322025506715,1
321970861715,0
322052977715,1
322016994715,1
322069867715,1
321979586715,1
322065273715,1
322068589715,1
321996884715,1
322041433715,0
322084053715,0
322060328715,0
321989805715,1
322066603715,1
322069443715,1
321990454715,0
321974876715,1
322000996715,0
322062687715,1
322001371715,0
321966565715,0
322009862715,0
321984945715,0
322087612715,1
321956218715,1
322027782715,1
321971070715,1
322044455715,1
322074285715,0
322074008715,0
322087709715,1
321989280715,1
322003146715,0
322095988715,0
322090722715,0
321976076715,0
321956877715,1
321990656715,0
322086258715,0
322068703715,1
322018715715,1
322086246715,0
321983556715,0
322058976715,0
321993428715,1
322068600715,0
322051504715,1
321946485715,0
322081014715,0
321967065715,0
322008998715,1
322022850715,0
321957967715,1
322051595715,0
321997894715,0
322043759715,1
322073130715,1
321955568715,1
322043499715,1
322073717715,0
321976782715,0
321984018715,1
321984550715,0
321969823715,1
322073945715,1
321951383715,0
321984172715,0
322009152715,1
321976788715,1
321982167715,0
322099566715,0
322010313715,1
321960788715,1
321977482715,1
322000987715,0
321982310715,1
321953954715,1
321998309715,0
321957330715,0
322063459715,0
321955076715,1
322065718715,1
322084193715,1
322092700715,0
322029390715,0
321986503715,0
321950373715,1
321994206715,1
322000520715,1
322085959715,0
322050175715,0
322012353715,0
322000459715,0
321961387715,1
322021555715,1
322004178715,1
322095569715,1
322042966715,1
321950678715,0
322030000715,1
322032686715,1
322004399715,0
322072800715,0
321966931715,1
322011442715,1
322031806715,1
321971197715,1
321948531715,1
321946493715,0
322095024715,1
322062649715,0
322089110715,1
321980126715,1
322086304715,0
321973171715,1
322083614715,0
322075152715,0
322080068715,1
321997107715,0
322042106715,1
322046894715,0
321953735715,1
321988322715,1
322074851715,0
321995802715,1
321999894715,0
322002594715,0
322008837715,1
322002746715,1
322017355715,0
321988499715,1
322018132715,0
321985465715,1
322074683715,0
322004847715,0
321961289715,1
321980226715,1
322070276715,0
321960818715,0
322062630715,1
322027414715,1
321967069715,0
322046219715,0
321956151715,1
321951049715,1
322031417715,1
322091896715,0
322062090715,0
322006643715,1
322066272715,0
321978707715,0
322045880715,1
321954465715,1
322071127715,0
322068940715,0
321987014715,1
321961660715,0
321986012715,0
321949711715,1
322014778715,1
321995713715,1
321961338715,1
322047943715,1
322037302715,0
321980498715,0
322016290715,1
322073868715,0
322091547715,0
321998506715,0
322092391715,0
321953375715,1
322041122715,1
321984556715,1
322012114715,1
321950849715,0
321994243715,1
322008872715,1
322030025715,0
322014965715,1
321998713715,0
322034283715,0
322051722715,1
321974591715,1
322088824715,1
322021967715,0
322026886715,0
322021004715,1
321959346715,1
322005050715,1
322046543715,1
322018775715,1
321976614715,0
322097975715,0
322092948715,0
322091567715,0
321949521715,0
321971686715,1
322003072715,1
322078719715,0
322042059715,1
322058191715,1
322038011715,0
322019462715,0
322080447715,0
322001088715,1
321985728715,0
322025487715,1
321949400715,0
321959322715,1
321981553715,1
321986060715,1
322031093715,1
321980390715,1
321957514715,1
322047300715,1
322036148715,1
321975899715,1
322056790715,0
322088776715,0
322045519715,1
322002779715,0
322093475715,0
322096314715,0
322068081715,0
322077614715,1
321981216715,1
322022691715,1
322035820715,1
322035110715,1
321957500715,1
321966440715,1
322093748715,0
322023608715,1
322058148715,1
322087056715,1
322014503715,1
321998270715,1
321974605715,1
322077280715,1
321953135715,1
322048308715,1
321970642715,1
322091672715,0
321986456715,1
321950818715,0
321953017715,0
322038259715,0
321987372715,1
322080274715,0
321999066715,1
322070970715,1
321953697715,1
322083319715,0
322078828715,0
322076777715,0
321994146715,1
322062653715,1
322077525715,1
322081560715,1
322074626715,0
322027997715,1
321980264715,1
321983032715,1
321999428715,0
322023161715,0
322034187715,1
321987927715,1
322076932715,1
322099344715,0
322009163715,1
322057034715,1
321972486715,1
321951917715,1
321966125715,1
321973041715,0
322042466715,0
322019839715,0
322055095715,1
322044102715,0
322009972715,0
322016634715,1
321976615715,1
322055208715,0
322050278715,0
321993685715,0
321992916715,0
322051591715,0
321970605715,1
321993680715,1
321994589715,1
322053375715,1
321980952715,1
322057259715,0
321963232715,1
321972359715,1
322082334715,0
321955601715,0
322059515715,1
321993245715,0
321971475715,1
322093772715,0
322029320715,1
321989915715,0
322064975715,0
322042152715,1
322093535715,0
322064680715,0
321947234715,1
321995806715,1
321997173715,1
322039552715,1
322071698715,1
322040043715,1
321959094715,0
322039537715,0
322049960715,0
321950793715,0
322049672715,1
322060522715,1
321991755715,1
322086977715,0
322066551715,1
322088034715,1
322094103715,0
322065365715,1
322037884715,0
322093901715,0
321955569715,1
321992917715,0
322003576715,0
322020842715,1
322091991715,1
322074256715,1
322080683715,1
322015639715,1
322008897715,1
322090751715,0
322076914715,0
321959052715,1
322021094715,1
322020433715,1
322094027715,1
322001609715,0
321985087715,1
322015483715,1
322002725715,1
322011330715,1
322052250715,1
321960435715,0
321975444715,1
322014051715,0
321979396715,1
321991095715,1
321985038715,1
321966793715,1
321987916715,0
322020649715,1
321971452715,1
322051067715,1
321954699715,1
321966276715,0
321956493715,1
322068686715,0
321954334715,0
321979048715,1
322031831715,1
322042190715,0
321989227715,0
322092434715,1
322009233715,1
321954584715,0
322004317715,0
322049235715,1
322059564715,0
322085285715,1
322008676715,0
321982512715,1
321995881715,0
322072348715,0
322058215715,1
321993748715,1
322011762715,1
321952035715,0
321992027715,1
322087480715,1
321992895715,1
322096780715,1
321994086715,1
322089274715,0
322032431715,0
321989106715,1
321958718715,1
322044126715,1
322059391715,1
322061929715,1
322047654715,0
322038478715,1
322052013715,1
321950620715,1
322036496715,1
322030744715,0
322005731715,1
321991952715,0
321956421715,0
322010691715,1
322046153715,0
322068805715,0
321966997715,1
322053219715,1
322037992715,1
322016982715,1
322017815715,0
322021132715,0
322021881715,0
322036543715,1
322096356715,0
322069188715,1
322082130715,0
322043371715,1
322029340715,1
322051258715,1
322051711715,0
321998845715,1
322059816715,1
321997273715,0
322066011715,1
322010575715,1
321960214715,1
321989174715,0
321946434715,0
321985634715,0
321947150715,1
321949333715,1
322051228715,1
321982964715,1
322081875715,1
322028483715,0
321976986715,1
321957667715,1
321988701715,1
321980513715,1
321985743715,1
322061222715,1
322012330715,0
321963878715,0
321995732715,1
322031993715,0
322065030715,0
322032608715,1
321995648715,0
322021330715,0
321954328715,1
322030576715,1
322005373715,0
322015950715,1
322069426715,0
321996058715,0
321987121715,1
321967170715,1
322014493715,0
322024461715,0
322029876715,1
322026330715,1
321975709715,0
321950109715,0
322080872715,1
322054858715,0
321963299715,1
321963791715,1
322054934715,1
322007101715,1
321960732715,0
322007752715,0
321949681715,1
321995566715,0
322084170715,0
321983457715,0
322076094715,1
321965466715,1
322045094715,0
321959010715,0
322066525715,0
321979512715,1
322012281715,0
321995601715,1
322014023715,0
322001501715,1
321982709715,1
321962865715,0
322068019715,1
322052183715,0
321967867715,0
322045066715,1
322073784715,1
321981830715,0
322019534715,1
322072782715,0
322093086715,1
322049747715,0
321992903715,0
322090639715,1
322024066715,1
321955200715,0
321974698715,1
321996731715,0
322008845715,1
321954613715,1
322088818715,0
322047444715,1
322038652715,0
321947110715,1
322026076715,0
322049954715,0
321950394715,1
321990990715,0
321947103715,1
322085475715,0
322079701715,1
321978942715,0
322010257715,1
321955946715,0
322055795715,1
322099444715,0
322036168715,1
321985119715,1
321947053715,0
322098659715,1
322033004715,1
322059559715,1
322037221715,1
321962223715,1
322034941715,0
321974414715,1
321966234715,0
321980534715,1
321996649715,0
321983716715,1
322096237715,0
322076787715,0
321971202715,1
321991025715,1
322085422715,1
322059356715,1
322094375715,1
321982197715,0
322098894715,0
322068939715,1
322071179715,0
322091729715,0
321989305715,0
321967434715,0
322082527715,1
322076758715,1
321984767715,0
321949866715,1
322082693715,1
321991153715,0
321981535715,0
322064040715,1
321998151715,0
322093820715,0
321951892715,1
322083718715,0
322005662715,1
322079944715,0
322052852715,0
322005092715,1
322016847715,1
322086110715,1
321968371715,1
322018807715,1
321950421715,0
322069924715,0
322089215715,1
322097860715,0
321954497715,1
321986267715,1
322057214715,1
322057283715,1
322062844715,1
322001229715,1
322051237715,1
321973721715,1
322088267715,1
322095457715,1
322023832715,0
322036040715,1
322044239715,0
322080536715,1
321956087715,1
322063430715,1
321955544715,1
321970125715,1
321982568715,0
322093412715,1
321976244715,0
321979793715,1
322012895715,0
322011476715,1
322023219715,0
322013941715,1
322056354715,0
321994635715,1
321971057715,1
321976278715,0
322078630715,0
322087928715,0
322068092715,0
322074452715,0
322028431715,1
322045636715,1
322051440715,0
322086678715,1
321970703715,0
322068788715,1
321974614715,0
322002098715,1
321947705715,1
322053585715,0
322005343715,0
322044136715,1
322089020715,0
322093420715,0
321989603715,1
322026100715,1
322082889715,1
322006774715,1
322044606715,1
321988618715,0
322091833715,1
322000538715,1
322020278715,0
321981696715,0
322077393715,1
322050723715,0
322088719715,0
