Contrato,Predicao_Fraude,Valor_Renda,QT_Dias_Atraso,Total_Pago
322073753715,1,1200.0,406.0,196.8
322073754715,1,4200.0,406.0,620.0
322073757715,0,4000.0,,4975.34
322073759715,1,3500.0,376.0,1473.2
322073761715,1,1200.0,133.0,3413.17
322073762715,1,2500.0,376.0,427.17
322073763715,0,2500.0,162.0,3732.7
322073764715,1,1640.0,284.0,1808.51
322073765715,1,6200.0,284.0,4814.9
322073768715,0,5000.0,,15510.07
322073773715,0,10000.0,,258900.42
322073774715,1,4800.0,344.0,1351.17
322073775715,0,10500.0,11.0,37244.82
322073776715,0,10000.0,,26682.34
322073777715,1,10000.0,406.0,2909.74
322073779715,1,10000.0,406.0,2909.74
322073781715,1,3000.0,315.0,1815.0
322073783715,1,6500.0,406.0,1031.18
322073784715,1,25000.0,406.0,1199.84
322073785715,1,3000.0,315.0,1584.0
322073786715,1,2600.0,344.0,1210.0
322073787715,0,8000.0,41.0,4780.1
322073789715,1,20000.0,406.0,2500.0
322073790715,0,2000.0,,8796.23
322073792715,1,2500.0,406.0,388.18
322073794715,1,2500.0,133.0,1191.15
322073797715,0,2000.0,41.0,10123.8
322073798715,0,6800.0,,21762.84
322073805715,1,5000.0,376.0,355.0
322073807715,1,1300.0,406.0,412.86
322073808715,1,7000.0,376.0,740.0
322073809715,0,11000.0,71.0,13639.5
322073811715,0,2000.0,41.0,5346.76
322073812715,1,3000.0,344.0,1095.0
322073815715,1,2500.0,376.0,727.5
322073821715,0,9800.5,,45179.16
322073824715,0,1600.0,,6507.99
322073830715,0,8000.0,,10585.61
322073831715,1,5000.0,284.0,2079.14
322073835715,1,5000.0,344.0,1072.69
322073836715,1,1212.0,315.0,1143.0
322073838715,1,7000.0,406.0,946.72
322073841715,1,2000.0,251.0,2161.45
322073843715,1,6000.0,315.0,3107.84
322073844715,1,7333.0,344.0,5048.28
322073848715,1,10000.0,194.0,4443.37
322073850715,1,2500.0,344.0,1051.34
322073851715,0,1650.0,11.0,9010.15
322073853715,1,2500.0,376.0,289.59
322073854715,1,3900.0,376.0,1666.0
322073855715,1,6000.0,376.0,1553.92
322073856715,0,6000.0,103.0,10336.2
322073857715,0,6000.0,,7678.71
322073858715,1,4100.0,376.0,2706.0
322073859715,0,5000.0,,29612.91
322073860715,0,2000.0,,12532.57
322073862715,1,2200.0,251.0,3855.84
322073864715,1,3198.59,344.0,3213.0
322073865715,0,2000.0,,5336.47
322073866715,0,25000.0,,29891.58
322073868715,0,6000.0,,12675.62
322073869715,0,7000.0,11.0,6255.8
322073870715,1,10000.0,406.0,1849.35
322073871715,0,4300.0,11.0,14707.59
322073872715,0,25000.0,,29728.18
322073874715,0,5000.0,11.0,24837.31
322073875715,0,2600.0,11.0,11981.68
322073876715,1,2000.0,406.0,509.44
322073877715,0,1800.0,41.0,2400.23
322073878715,0,2500.0,,3826.32
322073881715,0,3000.0,,34897.11
322073885715,0,2700.0,,5757.68
322073886715,1,9999.99,406.0,1571.53
322073887715,0,3500.0,,7269.84
322073888715,0,1900.0,,3286.87
322073889715,0,3050.0,,20982.52
322073894715,1,2500.0,406.0,488.2
322073895715,0,1792.47,,4210.72
322073896715,1,25000.0,194.0,2855.51
322073897715,1,3500.0,133.0,10129.73
322073898715,1,8000.0,225.0,10081.55
322073899715,0,3000.0,,5479.61
322073901715,1,2100.0,406.0,0.0
322073902715,0,3700.0,,8672.57
322073903715,0,3000.0,,2364.51
322073904715,0,10000.0,,11138.9
322073905715,1,2000.0,344.0,1065.0
322073906715,0,3000.0,11.0,46957.67
322073907715,1,10000.0,344.0,9666.0
322073908715,0,5000.0,,25179.79
322073911715,1,9938.82,162.0,13738.5
322073913715,0,8000.0,,22300.73
322073915715,0,2423.0,41.0,10267.24
322073916715,1,2500.0,376.0,208.33
322073918715,0,1500.0,71.0,5484.79
322073920715,0,2600.0,,5859.09
322073921715,0,5000.0,225.0,12713.83
322073922715,1,4000.0,251.0,2505.51
322073923715,0,3000.0,11.0,59510.87
322073925715,0,4145.0,,10874.81
322073926715,1,7200.0,251.0,5688.23
322073927715,1,1500.0,315.0,1065.0
322073931715,0,2600.0,,6274.5
322073932715,1,2400.0,376.0,710.0
322073933715,1,1500.0,284.0,1095.0
322073934715,1,40000.0,406.0,1916.6
322073935715,1,3000.0,406.0,321.77
322073939715,1,1800.0,406.0,601.02
322073943715,1,8000.0,376.0,1242.5
322073945715,1,3300.0,406.0,614.14
322073952715,0,10000.0,11.0,7170.58
322073954715,0,2000.0,,7269.84
322073960715,1,5000.0,251.0,3030.0
322073968715,1,5000.0,284.0,743.46
322073969715,1,4500.0,225.0,1273.55
322073970715,0,5000.0,,10620.93
322073971715,1,1500.0,344.0,264.7
322073973715,0,1512.0,,3897.35
322073974715,0,1300.0,,7772.14
322073975715,1,4500.0,406.0,0.0
322073976715,1,1500.0,406.0,0.0
322073977715,1,1500.0,376.0,279.95
322073978715,1,4000.0,133.0,6803.28
322073979715,0,205000.0,11.0,13480.8
322073980715,0,1685.0,103.0,1538.32
322073983715,1,2500.0,376.0,369.1
322073984715,1,5000.0,315.0,1748.07
322073985715,1,30000.0,251.0,2590.47
322073986715,0,4200.0,,15152.65
322073987715,1,1850.0,344.0,355.0
322073989715,1,2500.0,406.0,0.0
322073990715,0,4500.0,,5156.73
322073996715,0,10000.0,,5450.99
322074000715,0,2500.0,,11529.74
322074002715,1,2000.0,376.0,355.0
322074004715,1,2500.0,376.0,355.0
322074005715,1,2000.0,194.0,2990.8
322074006715,0,3000.0,,7455.0
322074008715,0,3500.0,,14598.08
322074010715,1,2200.0,376.0,369.1
322074011715,1,1652.03,376.0,355.0
322074013715,1,3000.0,376.0,369.1
322074016715,1,2800.0,315.0,2632.5
322074019715,0,1680.0,,7740.01
322074020715,1,3800.0,315.0,3611.19
322074022715,1,2100.0,284.0,1597.5
322074023715,1,2026.32,315.0,1679.7
322074024715,1,4500.0,376.0,805.32
322074025715,0,2200.0,,2012.63
322074026715,0,3000.0,,5601.97
322074027715,1,3000.0,225.0,4031.94
322074030715,1,6000.0,344.0,1242.5
322074031715,0,5000.0,71.0,3508.27
322074032715,0,6000.0,,4998.51
322074033715,0,6000.0,284.0,9665.22
322074034715,0,4000.0,,5252.82
322074035715,0,2500.0,,5304.11
322074036715,0,2400.0,71.0,7432.19
322074038715,1,2200.0,376.0,375.33
322074040715,1,2300.0,315.0,508.62
322074041715,1,5000.0,315.0,2115.56
322074042715,0,7000.0,11.0,3334.7
322074044715,1,1300.0,225.0,2239.62
322074046715,1,2800.0,376.0,131.55
322074047715,0,1500.0,,5351.21
322074048715,0,3100.0,,4981.47
322074049715,0,1750.0,,5642.07
322074050715,1,5000.0,251.0,1091.92
322074052715,0,20000.0,,22578.92
322074053715,1,1600.0,406.0,0.0
322074055715,1,2500.0,284.0,1866.32
322074056715,0,60000.0,,31073.02
322074057715,0,7500.0,11.0,99702.71
322074058715,1,2300.0,376.0,355.0
322074059715,1,3500.0,225.0,2251.98
322074060715,1,4000.0,344.0,2130.0
322074061715,1,3000.0,162.0,1981.71
322074063715,0,3000.0,,10351.78
322074068715,0,2200.0,,9446.86
322074070715,1,3000.0,225.0,5404.74
322074073715,1,3700.0,194.0,940.31
322074075715,0,2000.0,,7299.03
322074076715,1,2930.0,315.0,1111.98
322074079715,0,4000.0,,6846.78
322074083715,1,2500.0,376.0,213.33
322074095715,1,2000.0,406.0,0.0
322074096715,0,3500.0,,4492.86
322074103715,1,3500.0,225.0,2330.76
322074112715,0,2200.0,,29606.69
322074115715,0,4800.0,,6277.88
322074117715,0,2000.0,,6499.68
322074119715,1,5000.0,315.0,1553.92
322074121715,0,3000.0,,8571.63
322074125715,0,2000.0,11.0,4998.41
322074126715,1,2000.0,251.0,1866.35
322074131715,0,2600.0,11.0,4845.72
322074146715,0,3000.0,,7250.19
322074158715,1,2000.0,133.0,2106.68
322074160715,1,2350.0,284.0,1047.0
322074161715,0,3000.0,,8199.48
322074162715,1,3500.0,376.0,368.3
322074166715,1,25000.0,194.0,5731.93
322074167715,0,5400.0,,9636.25
322074168715,1,2800.0,344.0,736.6
322074170715,1,3800.0,344.0,750.66
322074172715,1,5000.0,194.0,3832.5
322074175715,0,5000.0,,9305.25
322074176715,0,2200.0,133.0,11379.19
322074179715,1,4000.0,344.0,1606.6
322074181715,0,5000.0,,11143.09
322074184715,1,1800.0,284.0,2163.72
322074187715,1,3000.0,251.0,3204.15
322074188715,1,4000.0,344.0,736.6
322074189715,0,1300.0,,21943.32
322074190715,1,1500.0,315.0,559.9
322074192715,1,4000.0,406.0,0.0
322074193715,1,2000.0,284.0,847.71
322074194715,0,3000.0,,5862.58
322074196715,0,2800.0,11.0,4369.71
322074197715,0,2050.0,,4981.47
322074198715,0,5000.0,11.0,4663.91
322074201715,0,2000.0,,10744.23
322074203715,0,2350.0,103.0,7506.6
322074204715,1,2000.0,284.0,1427.2
322074207715,0,2500.0,,22205.23
322074211715,1,1500.0,315.0,837.29
322074215715,1,4000.0,344.0,1098.43
322074217715,1,3000.0,344.0,736.6
322074219715,0,4500.0,,8515.45
322074220715,0,1800.0,103.0,4159.57
322074221715,0,3000.0,,3775.73
322074222715,1,5036.0,344.0,1700.0
322074226715,1,1800.0,315.0,993.93
322074228715,0,3500.0,,37140.12
322074229715,0,3256.0,11.0,4137.89
322074231715,0,3000.0,,10383.84
322074233715,1,8000.0,376.0,1055.99
322074234715,1,1350.0,251.0,1782.9
322074235715,0,2000.0,162.0,2924.91
322074237715,1,4000.0,344.0,355.0
322074238715,1,4500.0,194.0,9632.63
322074239715,0,10000.0,,5646.82
322074241715,1,2874.44,284.0,972.21
322074245715,1,2700.0,376.0,446.25
322074250715,0,5000.0,133.0,8958.16
322074251715,0,1500.0,,4953.73
322074252715,0,4479.72,,9252.93
322074253715,1,5000.0,162.0,3913.32
322074255715,0,15000.0,,34575.96
322074256715,1,2500.0,376.0,388.1
322074259715,1,5000.0,344.0,1402.38
322074260715,1,1500.0,376.0,409.42
322074261715,1,3900.0,376.0,363.0
322074262715,0,6500.0,,35699.61
322074267715,0,1400.0,11.0,3893.58
322074269715,1,6000.0,225.0,2499.68
322074271715,0,3000.0,,2764.98
322074272715,1,2294.61,225.0,2976.0
322074273715,1,3000.0,344.0,776.92
322074275715,1,1450.0,376.0,270.83
322074276715,1,6000.0,284.0,1878.33
322074277715,1,2690.0,376.0,210.43
322074278715,0,10000.0,103.0,19778.65
322074280715,0,2300.0,,6507.8
322074283715,1,2629.0,284.0,1491.0
322074284715,1,3000.0,194.0,2485.0
322074285715,0,1800.0,11.0,4484.13
322074287715,1,3000.0,376.0,289.59
322074293715,0,5000.0,11.0,9995.61
322074294715,0,9000.0,41.0,17785.92
322074296715,1,1600.0,344.0,264.7
322074298715,0,1500.0,11.0,4615.0
322074300715,0,2200.0,,4898.72
322074304715,0,7000.0,,2220.37
322074306715,1,8000.0,315.0,758.67
322074307715,1,4000.0,315.0,2718.15
322074311715,1,1900.0,133.0,2514.74
322074313715,0,2850.0,,4293.62
322074314715,1,15000.0,376.0,2987.81
322074315715,0,3000.0,,67457.64
322074316715,1,3500.0,133.0,3145.13
322074317715,0,3000.0,,3645.49
322074319715,1,3500.0,225.0,6390.0
322074322715,0,2000.0,41.0,6773.15
322074323715,0,4900.0,,22606.03
322074324715,1,2800.0,344.0,833.0
322074325715,1,5000.0,376.0,509.44
322074327715,1,2700.0,376.0,792.0
322074328715,0,3000.0,,5862.58
322074329715,0,8230.0,162.0,7791.97
322074331715,0,3000.0,41.0,1624.69
322074333715,0,5000.0,,89488.73
322074335715,1,31037.66,251.0,13295.0
322074337715,1,31037.66,251.0,13295.0
322074338715,1,31037.66,251.0,13295.0
322074339715,0,4000.0,71.0,3513.4
322074340715,1,1900.0,376.0,315.65
322074342715,1,31037.66,251.0,10636.0
322074343715,1,3500.0,376.0,166.66
322074345715,0,2500.0,71.0,3780.87
322074346715,1,2000.0,406.0,0.0
322074347715,0,1754.0,11.0,2452.92
322074348715,0,1500.0,,5266.74
322074349715,0,3000.0,,6408.54
322074350715,1,7000.0,194.0,4032.02
322074351715,0,1800.0,,5011.42
322074352715,0,5000.0,41.0,4851.2
322074356715,0,2500.0,103.0,5641.9
322074357715,1,2000.0,315.0,965.31
322074360715,1,6000.0,251.0,8679.84
322074362715,1,3500.0,344.0,1233.0
322074365715,1,2500.0,376.0,355.0
322074366715,0,3600.0,,12491.07
322074371715,1,25000.0,344.0,1136.0
322074372715,0,8000.0,,7406.67
322074373715,1,1100.0,133.0,3267.0
322074374715,1,4500.0,315.0,768.0
322074379715,1,3000.0,344.0,726.0
322074387715,0,2500.0,41.0,29699.13
322074393715,0,6160.0,,24920.68
322074397715,0,2000.0,,15821.8
322074398715,0,1400.0,41.0,4191.2
322074399715,0,1600.0,,2340.91
322074400715,1,25000.0,315.0,378.88
322074401715,1,1200.0,376.0,355.0
322074402715,1,2500.0,284.0,1936.0
322074405715,1,5995.0,406.0,0.0
322074406715,0,1400.0,103.0,4075.9
322074414715,0,7000.0,,6620.33
322074415715,1,4000.0,406.0,0.0
322074416715,0,13000.0,,17789.44
322074417715,0,5000.0,,10600.68
322074418715,0,5000.0,,6938.54
322074419715,0,4500.0,,8268.95
322074421715,0,3100.0,,25078.97
322074422715,1,3200.0,225.0,3727.2
322074427715,1,2000.0,162.0,2960.3
322074431715,1,10000.0,376.0,768.75
322074432715,1,20000.0,344.0,1940.0
322074433715,0,5000.0,,6338.13
322074434715,0,5000.0,,6118.35
322074437715,1,12000.0,225.0,18236.42
322074438715,1,1380.0,315.0,1095.0
322074440715,1,3500.0,194.0,8148.14
322074446715,1,3000.0,315.0,1748.07
322074449715,1,7500.0,315.0,4260.0
322074452715,0,2500.0,71.0,6266.36
322074453715,1,2500.0,376.0,349.25
322074455715,0,4000.0,,8219.78
322074456715,1,15000.0,284.0,3568.75
322074461715,1,17198.44,225.0,11167.8
322074463715,0,5000.0,,31929.57
322074464715,1,17198.44,225.0,11167.8
322074465715,1,3000.0,406.0,0.0
322074467715,0,4900.0,11.0,45556.75
322074468715,1,4000.0,251.0,2404.99
322074469715,1,3000.0,284.0,1840.05
322074471715,0,8500.0,,18505.87
322074472715,0,2400.0,11.0,4568.61
322074477715,0,9100.0,41.0,17713.69
322074478715,0,3000.0,11.0,8316.06
322074479715,1,1500.0,162.0,3618.0
322074480715,1,3000.0,251.0,1876.65
322074481715,0,3000.0,,7191.29
322074482715,1,1330.0,133.0,2786.13
322074483715,1,8000.0,376.0,739.8
322074484715,0,3600.0,225.0,2374.4
322074486715,0,2500.0,344.0,3219.73
322074487715,0,5000.0,284.0,3025.78
322074488715,1,5000.0,284.0,1075.89
322074489715,1,5000.0,344.0,2459.41
322074491715,0,2700.0,,9371.32
322074495715,1,6000.0,376.0,355.0
322074502715,1,2500.0,344.0,589.63
322074503715,1,1200.0,194.0,1458.31
322074504715,0,6500.0,,16433.94
322074506715,0,5000.0,,4988.89
322074508715,0,5000.0,,5986.65
322074510715,0,4500.0,,4898.72
322074512715,1,4100.0,344.0,562.99
322074513715,0,25000.0,,218887.38
322074514715,0,2500.0,,6149.99
322074515715,0,2200.0,,9566.1
322074516715,0,25000.0,71.0,19525.0
322074517715,1,3000.0,376.0,562.99
322074518715,1,1886.0,133.0,4438.8
322074519715,0,25000.0,71.0,19525.0
322074520715,1,2900.0,284.0,1456.82
322074521715,0,3000.0,,13131.77
322074522715,0,25000.0,71.0,11537.57
322074523715,0,25000.0,71.0,11486.75
322074524715,0,25000.0,,184119.46
322074525715,0,25000.0,,184284.69
322074531715,1,1800.0,251.0,2439.65
322074532715,0,5000.0,,10250.61
322074533715,0,5000.0,,7784.94
322074536715,0,30000.0,41.0,8638.08
322074537715,0,4000.0,,5156.73
322074540715,0,3000.0,,5150.42
322074541715,1,7000.0,251.0,2632.62
322074542715,0,4300.0,,19925.87
322074543715,1,2000.0,376.0,446.25
322074546715,0,1700.0,103.0,5481.6
322074549715,0,2800.0,,4911.08
322074551715,0,5000.0,41.0,4260.0
322074552715,0,5000.0,,15918.62
322074556715,1,3000.0,225.0,4781.06
322074558715,0,5000.0,41.0,4260.0
322074560715,0,5000.0,,4988.87
322074561715,1,8290.0,376.0,1456.8
322074562715,1,12502.99,225.0,11167.8
322074563715,0,3000.0,103.0,4117.4
322074564715,1,6000.0,376.0,279.95
322074567715,0,5000.0,,36261.44
322074568715,0,1600.0,,4505.59
322074570715,0,1300.0,11.0,5760.71
322074571715,1,1300.0,251.0,2223.7
322074573715,0,4000.0,,4989.29
322074575715,0,1500.0,,7830.17
322074576715,1,2500.0,344.0,375.33
322074577715,0,4000.0,,4989.29
322074580715,0,10000.0,,6997.26
322074582715,0,8000.0,,12189.7
322074585715,0,5000.0,,23055.9
322074588715,1,4000.0,284.0,1420.07
322074589715,1,2000.0,376.0,355.0
322074592715,1,8000.0,376.0,375.33
322074594715,1,1800.0,376.0,355.0
322074596715,1,3500.0,406.0,0.0
322074597715,1,5000.0,376.0,938.32
322074599715,1,15000.0,376.0,2637.14
322074600715,0,4000.0,,11391.82
322074601715,0,10000.0,,10533.48
322074603715,0,15000.0,71.0,13845.92
322074610715,0,1600.0,162.0,3926.96
322074613715,1,2800.0,376.0,743.75
322074615715,1,10000.0,284.0,3163.77
322074616715,1,3500.0,376.0,355.0
322074617715,0,3630.0,41.0,9401.56
322074618715,1,6000.0,162.0,2492.22
322074621715,1,6000.0,315.0,1623.75
322074624715,1,3000.0,344.0,887.5
322074625715,0,5000.0,,9114.61
322074626715,0,15000.0,,16160.05
322074627715,1,2149.0,344.0,312.5
322074628715,1,2000.0,225.0,2239.62
322074630715,0,7000.0,,24337.54
322074631715,1,7000.0,344.0,2383.04
322074632715,0,3664.0,,21279.04
322074633715,0,3000.0,,4866.87
322074635715,1,4500.0,344.0,1420.0
322074636715,1,200000.0,194.0,11715.6
322074637715,1,2800.0,376.0,441.96
322074638715,1,200000.0,194.0,11715.6
322074639715,1,2500.0,284.0,1968.52
322074641715,1,5000.0,344.0,1104.9
322074642715,1,7000.0,376.0,874.08
322074644715,0,3800.0,,4492.85
322074645715,0,1700.0,,6798.31
322074646715,1,2800.0,284.0,1393.88
322074648715,0,5100.0,,17468.42
322074650715,1,3366.0,251.0,3550.0
322074652715,1,1300.0,376.0,336.68
322074657715,1,6000.0,344.0,1775.0
322074659715,1,2500.0,344.0,1320.0
322074661715,0,1210.0,,11820.1
322074663715,1,3700.0,225.0,1107.0
322074664715,1,3500.0,376.0,1065.0
322074665715,0,7500.0,,3814.74
322074668715,0,7000.0,,24330.06
322074670715,0,5200.0,,17027.82
322074671715,1,5000.0,344.0,355.0
322074672715,1,2500.0,315.0,1165.38
322074674715,0,1660.0,,15787.48
322074675715,0,8000080.0,,13683.31
322074678715,0,5000.0,,13526.12
322074679715,1,10000.0,225.0,5524.5
322074680715,1,10000.0,225.0,5524.5
322074683715,0,2600.0,315.0,4491.52
322074685715,0,5000.0,,13793.29
322074693715,0,1900.0,162.0,2504.39
322074695715,1,6060.0,344.0,1107.0
322074696715,0,3800.0,,8930.22
322074698715,1,15000.0,284.0,4248.18
322074700715,1,6500.0,315.0,4932.0
322074701715,0,3500.0,11.0,37642.26
322074702715,0,16000.0,11.0,32227.63
322074703715,0,6000.0,,47430.72
322074704715,0,5100.0,,4981.47
322074705715,1,3000.0,284.0,2529.41
322074706715,0,1500.0,,7202.25
322074708715,1,3000.0,376.0,621.2
322074711715,1,4000.0,344.0,355.0
322074712715,0,5000.0,,3504.59
322074714715,0,2200.0,,17259.31
322074717715,1,2000.0,344.0,717.17
322074719715,0,3400.0,41.0,5960.83
322074721715,1,3500.0,162.0,2601.36
322074723715,1,8000.0,284.0,1427.9
322074724715,1,3000.0,376.0,640.83
322074725715,1,8000.0,315.0,789.33
322074727715,0,3000.0,,5292.66
322074728715,1,17165.0,344.0,2003.4
322074730715,1,2500.0,225.0,4356.0
322074732715,1,5000.0,133.0,7366.0
322074733715,0,6500.0,41.0,11447.96
322074734715,1,5000.0,162.0,8579.35
322074737715,1,2000.0,251.0,1318.22
322074739715,1,3200.0,225.0,5325.0
322074742715,0,1800.0,41.0,5990.11
322074745715,1,2500.0,376.0,0.0
322074747715,1,1900.0,376.0,1231.32
322074748715,0,2500.0,,6857.69
322074750715,0,16000.0,,17903.47
322074751715,0,2000.0,,5296.95
322074752715,0,3000.0,376.0,2142.52
322074753715,0,1500.0,,13030.17
322074754715,0,3500.0,,5556.79
322074755715,1,2000.0,376.0,262.52
322074758715,1,1600.0,315.0,1351.17
322074762715,0,4200.0,,13447.72
322074765715,0,5000.0,194.0,7790.31
322074766715,0,2500.0,11.0,3564.51
322074768715,0,5100.0,,10935.65
322074769715,1,2000.0,251.0,2251.95
322074773715,1,1812.0,344.0,355.0
322074774715,1,1500.0,376.0,177.78
322074775715,1,5000.0,162.0,3926.45
322074777715,0,4000.0,,2549.27
322074779715,0,4260.0,133.0,7987.61
322074780715,1,8900.0,376.0,2900.0
322074781715,0,3500.0,,5184.42
322074784715,1,1600.0,284.0,2228.85
322074785715,1,5000.0,251.0,1600.05
322074788715,1,3000.0,251.0,1884.79
322074789715,1,3000.0,251.0,1282.5
322074790715,0,3300.0,,6609.3
322074791715,0,4750.0,,9584.5
322074792715,1,2000.0,315.0,745.07
322074794715,1,3500.0,344.0,688.0
322074798715,1,1500.0,376.0,368.3
322074800715,1,3000.0,376.0,0.0
322074802715,1,2400.0,376.0,355.0
322074804715,1,2000.0,225.0,3550.76
322074806715,0,5000.0,284.0,3918.57
322074807715,0,8000.0,,133285.74
322074808715,1,4800.0,376.0,959.99
322074809715,1,3800.0,376.0,132.35
322074810715,0,5200.0,11.0,15118.88
322074811715,0,8000.0,,139679.88
322074812715,1,15000.0,225.0,3576.5
322074813715,0,1500.0,,5010.94
322074814715,1,5000.0,344.0,375.33
322074815715,0,40000.0,,15493.53
322074816715,1,8000.0,376.0,2360.1
322074817715,0,2850.0,71.0,8494.95
322074818715,1,3800.0,225.0,2556.0
322074821715,1,12000.0,251.0,5416.8
322074822715,1,5800.0,344.0,355.0
322074823715,1,2000.0,315.0,648.79
322074825715,1,2000.0,376.0,230.29
322074826715,0,1600.0,284.0,5868.25
322074836715,1,5000.0,376.0,166.66
322074838715,0,5000.0,,21199.95
322074840715,0,20000.0,,22313.03
322074841715,0,2700.0,,9202.37
322074843715,0,6000.0,,163738.91
322074844715,0,78000.0,,6547.93
322074845715,0,8700.0,,6711.48
322074846715,0,3000.0,,9252.93
322074848715,1,2000.0,376.0,527.63
322074849715,1,7000.0,376.0,441.96
322074851715,0,4000.0,11.0,8652.63
322074852715,1,1500.0,284.0,1775.0
322074854715,0,2200.0,,4997.97
322074855715,0,8702.0,,3561.83
322074858715,1,4000.0,376.0,420.19
322074859715,1,1500.0,162.0,1367.54
322074860715,1,12000.0,344.0,2130.0
322074861715,1,3300.0,284.0,3427.39
322074862715,1,3000.0,251.0,1783.05
322074863715,1,3200.0,376.0,1001.7
322074865715,0,20000.0,103.0,7309.43
322074866715,1,4000.0,344.0,355.0
322074867715,1,2500.0,344.0,713.2
322074868715,0,10000.0,,22416.6
322074869715,1,2000.0,376.0,426.0
322074872715,0,20000.0,,60148.33
322074873715,1,3500.0,162.0,3701.38
322074874715,0,5000.0,,5266.74
322074876715,0,2500.0,,10813.44
322074877715,1,9999.99,344.0,1065.0
322074878715,1,2100.0,284.0,1072.93
322074879715,1,5000.0,315.0,2214.6
322074880715,0,3800.0,,10356.82
322074881715,1,10000.0,376.0,2251.96
322074882715,1,9999.99,344.0,1065.0
322074883715,0,2890.0,,2738.03
322074884715,0,3500.0,,6084.48
322074887715,1,5000.0,315.0,846.29
322074888715,1,10000.0,376.0,2251.96
322074889715,0,5000.0,71.0,3905.0
322074891715,0,2000.0,,5217.23
322074893715,1,4500.0,225.0,2975.69
322074894715,1,4000.0,376.0,1065.0
322074895715,1,2100.0,376.0,426.0
322074899715,0,3000.0,11.0,4321.0
322074900715,1,1800.0,376.0,224.75
322074904715,0,4500.0,,62938.46
322074905715,0,1500.0,225.0,4498.89
322074907715,0,3500.0,11.0,10642.2
322074908715,1,6372.38,133.0,8626.5
322074909715,0,2500.0,11.0,6491.18
322074911715,1,5000.0,376.0,450.39
322074913715,0,720000.0,,3744.96
